sample	env	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	environment_(biome)	environment_(feature)	environment_(material)	Experiment	External_Id	geographic_location_(countryand/orsea;region)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	Sample_Name	Sequencing_method	SRA Study	Submitter_Id
ERR527205	case	WGS	200	7981929000	PRJEB6337	SAMEA2582083	5529619534	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492408	SAMEA2582083	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582083	LD-49_Run5	Illumina hiseq 2000	ERP005860	LD-49_Run5
ERR527206	case	WGS	200	4064276200	PRJEB6337	SAMEA2582084	3074159652	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,s3,ena	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492409	SAMEA2582084	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582084	LD-5_Run1	Illumina hiseq 2000	ERP005860	LD-5_Run1
ERR527207	case	WGS	200	4908291000	PRJEB6337	SAMEA2582085	3255592913	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492410	SAMEA2582085	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582085	LD-50_Run4	Illumina hiseq 2000	ERP005860	LD-50_Run4
ERR527208	case	WGS	200	12369114200	PRJEB6337	SAMEA2582086	9218143724	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,ena,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492411	SAMEA2582086	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582086	LD-51_Run3	Illumina hiseq 2000	ERP005860	LD-51_Run3
ERR527209	case	WGS	200	5442301200	PRJEB6337	SAMEA2582087	4045178313	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,ena,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492412	SAMEA2582087	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582087	LD-52_Run3	Illumina hiseq 2000	ERP005860	LD-52_Run3
ERR527210	case	WGS	200	4949692800	PRJEB6337	SAMEA2582088	3578174725	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492413	SAMEA2582088	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582088	LD-53_Run3	Illumina hiseq 2000	ERP005860	LD-53_Run3
ERR527211	case	WGS	200	3916000800	PRJEB6337	SAMEA2582089	2920651277	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492414	SAMEA2582089	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582089	LD-54_Run3	Illumina hiseq 2000	ERP005860	LD-54_Run3
ERR527213	case	WGS	200	3341699000	PRJEB6337	SAMEA2582091	2094356715	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492416	SAMEA2582091	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582091	LD-55_Run4	Illumina hiseq 2000	ERP005860	LD-55_Run4
ERR527215	case	WGS	200	3016132400	PRJEB6337	SAMEA2582093	1936178159	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,s3,ena	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492418	SAMEA2582093	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582093	LD-56_Run4	Illumina hiseq 2000	ERP005860	LD-56_Run4
ERR527216	case	WGS	200	5015344200	PRJEB6337	SAMEA2582094	3552989623	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492419	SAMEA2582094	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582094	LD-57_Run5	Illumina hiseq 2000	ERP005860	LD-57_Run5
ERR527217	case	WGS	200	3034562800	PRJEB6337	SAMEA2582095	2263065446	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,ena,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492420	SAMEA2582095	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582095	LD-58_Run3	Illumina hiseq 2000	ERP005860	LD-58_Run3
ERR527218	case	WGS	200	6538830600	PRJEB6337	SAMEA2582096	4470084059	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX492421	SAMEA2582096	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582096	LD-59_Run3	Illumina hiseq 2000	ERP005860	LD-59_Run3
ERR528722	case	WGS	200	9293613600	PRJEB6337	SAMEA2582098	6629572065	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,s3,ena	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493925	SAMEA2582098	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582098	LD-6_Run5	Illumina hiseq 2000	ERP005860	LD-6_Run5
ERR528723	case	WGS	200	6675349600	PRJEB6337	SAMEA2582099	4690798300	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493926	SAMEA2582099	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582099	LD-60_Run3	Illumina hiseq 2000	ERP005860	LD-60_Run3
ERR528724	case	WGS	200	4925679400	PRJEB6337	SAMEA2582100	3740401097	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493927	SAMEA2582100	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582100	LD-61_Run3	Illumina hiseq 2000	ERP005860	LD-61_Run3
ERR528725	case	WGS	200	3966946400	PRJEB6337	SAMEA2582101	3009150896	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493928	SAMEA2582101	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582101	LD-62_Run3	Illumina hiseq 2000	ERP005860	LD-62_Run3
ERR528726	case	WGS	200	3583530000	PRJEB6337	SAMEA2582102	2715104611	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493929	SAMEA2582102	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582102	LD-63_Run3	Illumina hiseq 2000	ERP005860	LD-63_Run3
ERR528728	case	WGS	200	3121478600	PRJEB6337	SAMEA2582104	2161164605	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493931	SAMEA2582104	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582104	LD-64_Run5	Illumina hiseq 2000	ERP005860	LD-64_Run5
ERR528731	case	WGS	200	2055035400	PRJEB6337	SAMEA2582107	1522143228	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493934	SAMEA2582107	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582107	LD-65_Run6	Illumina hiseq 2000	ERP005860	LD-65_Run6
ERR528732	case	WGS	200	4488424200	PRJEB6337	SAMEA2582108	3401622274	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493935	SAMEA2582108	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582108	LD-66_Run3	Illumina hiseq 2000	ERP005860	LD-66_Run3
ERR528734	case	WGS	200	1885502200	PRJEB6337	SAMEA2582110	1346584704	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493937	SAMEA2582110	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582110	LD-67_Run4	Illumina hiseq 2000	ERP005860	LD-67_Run4
ERR528735	case	WGS	200	7750025200	PRJEB6337	SAMEA2582111	5396229983	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,s3,ena	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493938	SAMEA2582111	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582111	LD-68_Run5	Illumina hiseq 2000	ERP005860	LD-68_Run5
ERR528736	case	WGS	200	8865132000	PRJEB6337	SAMEA2582112	6573484725	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,gs,ena	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493939	SAMEA2582112	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582112	LD-69_Run3	Illumina hiseq 2000	ERP005860	LD-69_Run3
ERR528737	case	WGS	200	6676548000	PRJEB6337	SAMEA2582113	4992803792	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493940	SAMEA2582113	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582113	LD-7_Run1	Illumina hiseq 2000	ERP005860	LD-7_Run1
ERR528739	case	WGS	200	3061402200	PRJEB6337	SAMEA2582115	1905715143	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493942	SAMEA2582115	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582115	LD-70_Run4	Illumina hiseq 2000	ERP005860	LD-70_Run4
ERR528741	case	WGS	200	4870399800	PRJEB6337	SAMEA2582117	2977473910	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493944	SAMEA2582117	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582117	LD-71_Run4	Illumina hiseq 2000	ERP005860	LD-71_Run4
ERR528742	case	WGS	200	3496777200	PRJEB6337	SAMEA2582118	2602759344	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493945	SAMEA2582118	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582118	LD-72_Run3	Illumina hiseq 2000	ERP005860	LD-72_Run3
ERR528743	case	WGS	200	9419248400	PRJEB6337	SAMEA2582119	6995792862	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493946	SAMEA2582119	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582119	LD-73_Run3	Illumina hiseq 2000	ERP005860	LD-73_Run3
ERR528744	case	WGS	200	7190576800	PRJEB6337	SAMEA2582120	5079394134	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493947	SAMEA2582120	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582120	LD-74_Run3	Illumina hiseq 2000	ERP005860	LD-74_Run3
ERR528745	case	WGS	200	16238611000	PRJEB6337	SAMEA2582121	11613103318	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493948	SAMEA2582121	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582121	LD-75_Run3	Illumina hiseq 2000	ERP005860	LD-75_Run3
ERR528746	case	WGS	200	13280577600	PRJEB6337	SAMEA2582122	9507476988	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493949	SAMEA2582122	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582122	LD-76_Run3	Illumina hiseq 2000	ERP005860	LD-76_Run3
ERR528747	case	WGS	200	10054450200	PRJEB6337	SAMEA2582123	6424969662	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493950	SAMEA2582123	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582123	LD-77_Run4	Illumina hiseq 2000	ERP005860	LD-77_Run4
